Så	O	O
løftes	O	O
det	O	O
private	O	O
ud	O	O
af	O	O
privatlivets	O	O
fred	O	O
.	O	O

Audi	B-ORG	O
,	O	O
som	O	O
fornylig	O	O
trak	O	O
sig	O	O
ud	O	O
af	O	O
den	O	O
tyske	B-LOCderiv	O
Gruppe-A-serie	B-MISC	O
efter	O	O
kontroverser	O	O
omkring	O	O
en	O	O
ny	O	O
krumtapaksel	O	O
i	O	O
teamets	O	O
V8'ere	B-MISCderiv	O
,	O	O
har	O	O
meddelt	O	O
sine	O	O
kørere	O	O
-	O	O
Stuck	B-PER	O
,	O	O
Jelinski	B-PER	O
og	O	O
Biela	B-PER	O
-	O	O
at	O	O
de	O	O
skal	O	O
"	O	O
klappe	O	O
hesten	O	O
"	O	O
,	O	O
og	O	O
det	O	O
er	O	O
af	O	O
iagttagere	O	O
tolket	O	O
på	O	O
den	O	O
måde	O	O
,	O	O
at	O	O
Audi	B-ORG	O
vender	O	O
tilbage	O	O
i	O	O
1993	O	O
og	O	O
derfor	O	O
har	O	O
bedt	O	O
kørerne	O	O
om	O	O
ikke	O	O
at	O	O
engagere	O	O
sig	O	O
til	O	O
anden	O	O
side	O	O
.	O	O

I	O	O
år	O	O
regner	O	O
vi	O	O
med	O	O
at	O	O
sælge	O	O
700	O	O
ton	O	O
-	O	O
det	O	O
svarer	O	O
til	O	O
2,8	O	O
millioner	O	O
pakker	O	O
,	O	O
fortæller	O	O
produktchef	O	O
Lars	B-PER	O
Bred	I-PER	O
,	O	O
Tholstrup	B-ORG	O
Cheese	I-ORG	O
.	O	O

Familien	O	O
brugte	O	O
weekend'er	O	O
og	O	O
ferier	O	O
på	O	O
at	O	O
spille	O	O
og	O	O
synge	O	O
kristne	O	O
gospel-sange	O	O
ved	O	O
byfester	O	O
,	O	O
i	O	O
fængsler	O	O
og	O	O
forsamlingshuse	O	O
,	O	O
fortæller	O	O
hun	O	O
.	O	O

Men	O	O
problemet	O	O
er	O	O
,	O	O
at	O	O
disse	O	O
eksperter	O	O
sjældent	O	O
er	O	O
teknikere	O	O
eller	O	O
ingeniører	O	O
,	O	O
men	O	O
i	O	O
de	O	O
fleste	O	O
tilfælde	O	O
økonomer	O	O
.	O	O

Han	O	O
er	O	O
alt	O	O
for	O	O
fuld	O	O
.	O	O

Det	O	O
var	O	O
sporten	O	O
,	O	O
der	O	O
vandt	O	O
i	O	O
aften	O	O
.	O	O

REGERINGSCHEFEN	O	O
bærer	O	O
sin	O	O
store	O	O
del	O	O
af	O	O
æren	O	O
herfor	O	O
,	O	O
men	O	O
et	O	O
par	O	O
andre	O	O
momenter	O	O
bør	O	O
dog	O	O
også	O	O
drages	O	O
frem	O	O
.	O	O

Forsigtige	O	O

Hun	O	O
vender	O	O
sig	O	O
om	O	O
mod	O	O
ham	O	O
og	O	O
siger	O	O
forbavset	O	O
:	O	O
"	O	O
Vidste	O	O
du	O	O
ikke	O	O
det	O	O
?	O	O

Hvis	O	O
de	B-ORG	O
konservative	I-ORG	O
skal	O	O
komme	O	O
med	O	O
et	O	O
seriøst	O	O
alternativ	O	O
til	O	O
den	O	O
folkeskole	O	O
vi	O	O
har	O	O
i	O	O
dag	O	O
,	O	O
er	O	O
det	O	O
nødvendigt	O	O
at	O	O
de	O	O
profilerer	O	O
deres	O	O
holdning	O	O
og	O	O
konkretiserer	O	O
,	O	O
hvorfor	O	O
de	O	O
f.eks.	O	O
mener	O	O
at	O	O
niveaudelt	O	O
undervisning	O	O
er	O	O
bedre	O	O
.	O	O

Bosnien-Hercegovina	B-LOC	O
fik	O	O
i	O	O
går	O	O
en	O	O
strøm	O	O
af	O	O
støtte	O	O
og	O	O
sympati	O	O
fra	O	O
FN's	B-ORG	O
generalforsamling	O	O
,	O	O
hvor	O	O
islamiske	O	O
lande	O	O
opfordrede	O	O
til	O	O
militær	O	O
magtanvendelse	O	O
til	O	O
fordel	O	O
for	O	O
den	O	O
betrængte	O	O
republik	O	O
.	O	O

Politiets	O	O
aktion	O	O
virker	O	O
latterlig	O	O
.	O	O

Foto	O	O
:	O	O
Jan	B-PER	O
Jørgensen	I-PER	O

1	O	O
)	O	O
Læs	O	O
i	O	O
morgen	O	O
:	O	O
Professor	O	O
Preben	B-PER	O
Plum	I-PER	O
om	O	O
"	O	O
Kejserens	B-MISC	O
ny	I-MISC	O
bevidsthed	I-MISC	O
"	O	O
af	O	O
Roger	B-PER	O
Penrose	I-PER	O
,	O	O
Oxford	B-LOC	O
.	O	O

Lasse	B-PER	O
Hessel	I-PER	O
selv	O	O
fremhæver	O	O
også	O	O
et	O	O
par	O	O
overraskende	O	O
iagttagelser	O	O
.	O	O

Hamid	B-PER	O
Jafar	I-PER	O
er	O	O
45	O	O
år	O	O
,	O	O
uddannet	O	O
i	O	O
London	B-LOC	O
og	O	O
søn	O	O
af	O	O
en	O	O
tidligere	O	O
irakisk	B-LOCderiv	O
regeringsminister	O	O
.	O	O

-	O	O
Hvem	O	O
mig	O	O
?	O	O
spurgte	O	O
Bucks	B-PER	O
undrende	O	O
.	O	O

De	O	O
tre	O	O
favoritter	O	O
er	O	O
British	B-ORG	B-LOCderiv
Steel	I-ORG	O
Plc	I-ORG	O
,	O	O
det	O	O
tyske	B-LOCderiv	O
Thyssen	B-ORG	O
AG	I-ORG	O
og	O	O
det	O	O
svenske	B-LOCderiv	O
SSAB	B-ORGderiv	O
Svenskt	B-ORG	B-LOCderiv
Stål	I-ORG	O
AB	I-ORG	O
.	O	O

For	O	O
første	O	O
gang	O	O
er	O	O
de	O	O
mere	O	O
værd	O	O
end	O	O
broderfolkets	O	O
.	O	O

OPLÆSER	O	O
=	O	O

Pemmican	B-MISC	O
er	O	O
plader	O	O
af	O	O
fedt	O	O
,	O	O
vitaminer	O	O
og	O	O
mineraler	O	O
,	O	O
der	O	O
er	O	O
velegnet	O	O
til	O	O
både	O	O
hunde	O	O
og	O	O
mennesker	O	O
i	O	O
polarkulden	O	O
-	O	O
og	O	O
smager	O	O
af	O	O
lige	O	O
præcis	O	O
det	O	O
smagsstof	O	O
,	O	O
der	O	O
tilsættes	O	O
.	O	O

Det	O	O
blev	O	O
bragt	O	O
til	O	O
Nigeria	B-LOC	O
på	O	O
falske	O	O
dokumenter	O	O
via	O	O
Kokos	B-LOC	O
lille	O	O
havn	O	O
.	O	O

De	O	O
dræbte	O	O
er	O	O
den	O	O
42-årige	O	O
Palle	B-PER	O
Kreiberg-Nielsen	I-PER	O
,	O	O
Tommerup	B-LOC	O
,	O	O
og	O	O
Kim	B-PER	O
Scavenius	I-PER	O
Johnsen	I-PER	O
,	O	O
32	O	O
,	O	O
Tommerup	B-LOC	O
,	O	O
samt	O	O
Palle	B-PER	O
Kreiberg-Nielsens	I-PER	O
veninde	O	O
,	O	O
Inger	B-PER	O
Agnes	I-PER	O
Mandrup	I-PER	O
Flindtgaard	I-PER	O
,	O	O
54	O	O
,	O	O
Slangerup	B-LOC	O
.	O	O

Af	O	O
Henrik	B-PER	O
Groes-Petersen	I-PER	O
Bonn	I-PER	O
(	O	O
Politiken	B-ORG	O
)	O	O
-	O	O

Monoetylenglycol	B-MISC	O
er	O	O
normalt	O	O
grønt	O	O
eller	O	O
blåt	O	O
,	O	O
og	O	O
giver	O	O
ved	O	O
en	O	O
50	O	O
%	O	O
blanding	O	O
med	O	O
vand	O	O
en	O	O
frostsikring	O	O
på	O	O
ca.	O	O
minus	O	O
40	O	O
grader	O	O
.	O	O

Chefen	O	O
for	O	O
det	O	O
bosniske	B-LOCderiv	O
hjemmeværn	O	O
,	O	O
der	O	O
fortrinsvis	O	O
består	O	O
af	O	O
muslimer	O	O
,	O	O
gav	O	O
ham	O	O
ret	O	O
.	O	O

Vi	O	O
sørgede	O	O
for	O	O
at	O	O
være	O	O
der	O	O
præcis	O	O
.	O	O

Han	O	O
er	O	O
nemlig	O	O
-	O	O
ligesom	O	O
alle	O	O
andre	O	O
SAS-piloter	B-ORGpart	O
-	O	O
dækket	O	O
ind	O	O
af	O	O
forsikringer	O	O
,	O	O
og	O	O
det	O	O
er	O	O
ikke	O	O
småpenge	O	O
,	O	O
Stefan	B-PER	O
Rasmussen	I-PER	O
kan	O	O
se	O	O
frem	O	O
til	O	O
,	O	O
hvis	O	O
hans	O	O
flycertifikat	O	O
bliver	O	O
inddraget	O	O
af	O	O
de	O	O
danske	B-LOCderiv	O
luftfartsmyndigheder	O	O
.	O	O

Det	O	O
er	O	O
utroligt	O	O
.	O	O

"	O	O
I	O	O
meget	O	O
sjældne	O	O
tilfælde	O	O
kan	O	O
salmonella-bakterien	B-MISC	O
gå	O	O
over	O	O
i	O	O
blodet	O	O
og	O	O
give	O	O
blodforgiftning	O	O
,	O	O
og	O	O
så	O	O
kan	O	O
tilstanden	O	O
blive	O	O
alvorlig	O	O
.	O	O

-	O	O
Nej	O	O
,	O	O
det	O	O
vil	O	O
jeg	O	O
ikke	O	O
.	O	O

SVX	B-MISC	O
Coupe	I-MISC	O
har	O	O
derimod	O	O
træk	O	O
på	O	O
alle	O	O
fire	O	O
hjul	O	O
,	O	O
når	O	O
den	O	O
skal	O	O
overføre	O	O
de	O	O
230	O	O
hk	O	O
fra	O	O
den	O	O
3,3	O	O
liter	O	O
store	O	O
6-cylinder	O	O
boxermotor	O	O
med	O	O
en	O	O
topfart	O	O
på	O	O
235	O	O
km/t.	O	O
.	O	O

Hvad	O	O
lavede	O	O
du	O	O
før	O	O
du	O	O
begyndte	O	O
at	O	O
arbejde	O	O
for	O	O
en	O	O
kontrakt	O	O
?	O	O

Kravler	O	O
rundt	O	O
på	O	O
bjergsiderne	O	O
.	O	O

"	O	O
Reklamefilm	O	O
er	O	O
ærlige	O	O
.	O	O

Uden	O	O
for	O	O
teltet	O	O
sidder	O	O
en	O	O
lille	O	O
pige	O	O
med	O	O
et	O	O
spædbarn	O	O
på	O	O
skødet	O	O
.	O	O

Vi	O	O
holdt	O	O
på	O	O
bolden	O	O
og	O	O
kombinerede	O	O
os	O	O
til	O	O
flere	O	O
chancer	O	O
.	O	O

HVA'	O	O
MED	O	O
AVISERNE	O	O
?	O	O

Inden	O	O
køreturen	O	O
deltog	O	O
prinsen	O	O
i	O	O
rejsegildet	O	O
for	O	O
Nørresø-kollegiet	B-ORG	O
.	O	O

Af	O	O
de	O	O
to	O	O
hovedkandidater	O	O
har	O	O
Bill	B-PER	O
Clinton	I-PER	O
forsøgt	O	O
at	O	O
gøre	O	O
det	O	O
til	O	O
en	O	O
sagsorienteret	O	O
valgkamp	O	O
,	O	O
baseret	O	O
på	O	O
republikanernes	O	O
skatte-	O	O
og	O	O
erhvervsøkonomiske	O	O
fiasko	O	O
,	O	O
mens	O	O
George	B-PER	O
Bush	I-PER	O
omvendt	O	O
har	O	O
søgt	O	O
at	O	O
gøre	O	O
den	O	O
personorienteret	O	O
ved	O	O
at	O	O
sætte	O	O
kraftige	O	O
spørgsmålstegn	O	O
ved	O	O
Bill	B-PER	O
Clintons	I-PER	O
egnethed	O	O
,	O	O
først	O	O
og	O	O
fremmest	O	O
på	O	O
baggrund	O	O
af	O	O
hans	O	O
værnepligtsvægring	O	O
og	O	O
anti-holdning	O	O
i	O	O
Vietnamkrigen	B-MISC	O
.	O	O

"	O	O
Det	O	O
er	O	O
typisk	O	O
,	O	O
at	O	O
andelsbevægelsen	O	O
havde	O	O
succes	O	O
i	O	O
Danmark	B-LOC	O
,	O	O
men	O	O
mislykkedes	O	O
i	O	O
Skotland	B-LOC	O
.	O	O
"	O	O

Når	O	O
jeg	O	O
steg	O	O
ud	O	O
forvandledes	O	O
jeg	O	O
til	O	O
vamp	O	O
.	O	O

Danskerne	B-LOCderiv	O
laver	O	O
gerne	O	O
sjov	O	O
med	O	O
politik	O	O
,	O	O
vi	O	O
har	O	O
friheden	O	O
til	O	O
det	O	O
.	O	O

Jo	O	O
,	O	O
naturligvis	O	O
tager	O	O
vi	O	O
det	O	O
alvorligt	O	O
,	O	O
og	O	O
gudskelov	O	O
er	O	O
der	O	O
ingen	O	O
,	O	O
der	O	O
har	O	O
været	O	O
oppe	O	O
at	O	O
skændes	O	O
endnu	O	O
.	O	O

Andrés	B-PER	O
øjne	O	O
kunne	O	O
ikke	O	O
fange	O	O
de	O	O
sorte	O	O
figurer	O	O
på	O	O
det	O	O
hvide	O	O
papir	O	O
,	O	O
og	O	O
når	O	O
han	O	O
langt	O	O
om	O	O
længe	O	O
havde	O	O
fået	O	O
sig	O	O
slæbt	O	O
igennem	O	O
en	O	O
linje	O	O
,	O	O
kunne	O	O
han	O	O
dårligt	O	O
huske	O	O
,	O	O
hvordan	O	O
den	O	O
begyndte	O	O
.	O	O

Det	O	O
er	O	O
jo	O	O
næsten	O	O
til	O	O
at	O	O
græde	O	O
over	O	O
(	O	O
eller	O	O
give	O	O
sin	O	O
kæreste	O	O
et	O	O
ekstra	O	O
kys	O	O
,	O	O
mens	O	O
der	O	O
endnu	O	O
er	O	O
tid	O	O
,	O	O
som	O	O
i	O	O
titelnummeret	O	O
)	O	O
.	O	O

Fristelsen	O	O
er	O	O
stor	O	O
.	O	O

*	O	O
Tobaksplanter	O	O
kan	O	O
tilsættes	O	O
en	O	O
særlig	O	O
mikrobe	O	O
,	O	O
der	O	O
producerer	O	O
skarpe	O	O
"	O	O
dræber-krystaller	O	O
"	O	O
inde	O	O
i	O	O
tobaksbladene	O	O
.	O	O

Vi	O	O
skal	O	O
i	O	O
dag	O	O
se	O	O
et	O	O
spil	O	O
fra	O	O
det	O	O
jyske	B-LOCderiv	O
lokalopgør	O	O
mellem	O	O
på	O	O
den	O	O
ene	O	O
side	O	O
Steen	B-PER	O
Schou	I-PER	O
fra	O	O
Århus	B-LOC	O
med	O	O
Anker	B-PER	O
Pabst	I-PER	O
,	O	O
H.	B-PER	O
C.	I-PER	O
Nielsen	I-PER	O
og	O	O
Knud-Aage	B-PER	O
Boesgaard	I-PER	O
og	O	O
på	O	O
den	O	O
anden	O	O
side	O	O
Frederik	B-PER	O
Mørk	I-PER	O
fra	O	O
Vejle	B-LOC	O
med	O	O
Torben	B-PER	O
Stetkær	I-PER	O
,	O	O
Erik	B-PER	O
Brok	I-PER	O
og	O	O
Otto	B-PER	O
Dahl	I-PER	O
.	O	O

De	O	O
fleste	O	O
infektioner	O	O
skyldes	O	O
nemlig	O	O
,	O	O
at	O	O
ubearbejdede	O	O
råvarer	O	O
forurener	O	O
de	O	O
færdige	O	O
retter	O	O
.	O	O

Inddragelsen	O	O
af	O	O
NATO	B-ORG	O
sikrer	O	O
,	O	O
at	O	O
styrken	O	O
også	O	O
får	O	O
amerikansk	B-LOCderiv	O
deltagelse	O	O
,	O	O
og	O	O
dermed	O	O
fastholdes	O	O
det	O	O
atlantiske	B-LOCderiv	O
perspektiv	O	O
i	O	O
europæisk	B-LOCderiv	O
sikkerhed	O	O
.	O	O

De	O	O
tre	O	O
første	O	O
episoder	O	O
foregår	O	O
i	O	O
forskellige	O	O
perioder	O	O
-	O	O
henholdsvis	O	O
30erne	O	O
,	O	O
60erne	O	O
og	O	O
i	O	O
nutiden	O	O
.	O	O

En	O	O
anden	O	O
kilde	O	O
til	O	O
styrke	O	O
,	O	O
siger	O	O
han	O	O
,	O	O
er	O	O
det	O	O
pres	O	O
,	O	O
udenlandske	O	O
regeringer	O	O
lægger	O	O
på	O	O
Italien	B-LOC	O
for	O	O
at	O	O
få	O	O
løst	O	O
dets	O	O
problem	O	O
med	O	O
den	O	O
organiserede	O	O
kriminalitet	O	O
.	O	O

Som	O	O
i	O	O
alle	O	O
andre	O	O
krige	O	O
har	O	O
sandheden	O	O
været	O	O
det	O	O
første	O	O
offer	O	O
.	O	O

Fastspændt	O	O
i	O	O
et	O	O
seletøj	O	O
til	O	O
denne	O	O
spil	O	O
blev	O	O
den	O	O
22-årige	O	O
redder	O	O
Søren	B-PER	O
Hansen	I-PER	O
hejst	O	O
25	O	O
meter	O	O
ned	O	O
i	O	O
dybet	O	O
for	O	O
at	O	O
undsætte	O	O
den	O	O
hårdt	O	O
kvæstede	O	O
dreng	O	O

-	O	O
Ja	O	O
,	O	O
jeg	O	O
kan	O	O
garantere	O	O
dig	O	O
for	O	O
,	O	O
at	O	O
den	O	O
var	O	O
på	O	O
bristepunktet	O	O
.	O	O

Per	B-PER	O
Kaalund	I-PER	O
siger	O	O
,	O	O
at	O	O
amtet	O	O
var	O	O
priviligerede	O	O
långivere	O	O
,	O	O
fordi	O	O
amtets	O	O
lån	O	O
skulle	O	O
forfalde	O	O
først	O	O
.	O	O

S	B-ORG	O
stiler	O	O
efter	O	O
at	O	O
have	O	O
et	O	O
beslutningsforslag	O	O
klar	O	O
til	O	O
Folketingets	B-ORG	O
åbning	O	O
1.	O	O
oktober	O	O
,	O	O
og	O	O
der	O	O
er	O	O
krav	O	O
om	O	O
kraftige	O	O
stramninger	O	O
i	O	O
støbeskeen	O	O
.	O	O

Og	O	O
to	O	O
år	O	O
senere	O	O
rejste	O	O
han	O	O
til	O	O
Colombia	B-LOC	O
for	O	O
at	O	O
blive	O	O
filialbestyrer	O	O
i	O	O
Vestindisk	B-ORG	B-LOCderiv
Handelskompagni	I-ORG	O
SA	I-ORG	O
.	O	O

Regnskabet	O	O
er	O	O
endnu	O	O
ikke	O	O
gjort	O	O
op	O	O
,	O	O
men	O	O
Jytte	B-PER	O
Rem	I-PER	O
er	O	O
bange	O	O
for	O	O
,	O	O
at	O	O
overskuddet	O	O
bliver	O	O
knap	O	O
så	O	O
stort	O	O
i	O	O
år	O	O
som	O	O
de	O	O
foregående	O	O
år	O	O
,	O	O
fordi	O	O
der	O	O
ikke	O	O
kom	O	O
helt	O	O
så	O	O
mange	O	O
betalende	O	O
gæster	O	O
.	O	O

Det	O	O
er	O	O
jo	O	O
ikke	O	O
nok	O	O
at	O	O
ligge	O	O
forrest	O	O
i	O	O
starten	O	O
-	O	O
det	O	O
gælder	O	O
om	O	O
at	O	O
nå	O	O
det	O	O
ternede	O	O
flag	O	O
til	O	O
slut	O	O
.	O	O

PC'en	O	O
dræbte	O	O
jo	O	O
heller	O	O
ikke	O	O
mainframen	O	O
,	O	O
men	O	O
revolutionerede	O	O
først	O	O
og	O	O
fremmest	O	O
brugen	O	O
af	O	O
tekstbehandling	O	O
og	O	O
andre	O	O
enkle	O	O
applikationer	O	O
.	O	O
"	O	O

De	O	O
skal	O	O
køre	O	O
mindst	O	O
20.000	O	O
km	O	O
årligt	O	O
,	O	O
før	O	O
dieseldrift	O	O
lønner	O	O
sig	O	O
.	O	O

Det	O	O
gælder	O	O
stadig	O	O
.	O	O

En	O	O
plade	O	O
,	O	O
der	O	O
demonstrerer	O	O
,	O	O
hvor	O	O
vidt	O	O
man	O	O
kan	O	O
drive	O	O
rock	O	O
på	O	O
bistandshjælp	B-MISC	O
,	O	O
blind	O	O
tro	O	O
og	O	O
broderskab	O	O
.	O	O

Langt	O	O
mere	O	O
end	O	O
dens	O	O
modstandere	O	O
havde	O	O
troet	O	O
var	O	O
muligt	O	O
.	O	O

Ved	O	O
siden	O	O
af	O	O
professor-jobbet	O	O
har	O	O
Poul	B-PER	O
Harremoës	I-PER	O
,	O	O
der	O	O
også	O	O
er	O	O
ridder	O	O
af	O	O
Dannebrog	B-MISC	O
,	O	O
gennem	O	O
de	O	O
seneste	O	O
år	O	O
haft	O	O
en	O	O
række	O	O
internationale	O	O
poster	O	O
.	O	O

Det	O	O
afgørende	O	O
nye	O	O
i	O	O
gensplejsning	O	O
er	O	O
,	O	O
at	O	O
man	O	O
kan	O	O
overføre	O	O
arvelige	O	O
egenskaber	O	O
fra	O	O
en	O	O
art	O	O
til	O	O
en	O	O
anden	O	O
.	O	O

Således	O	O
nærmer	O	O
vi	O	O
os	O	O
ét	O	O
af	O	O
de	O	O
nyere	O	O
danske	B-LOCderiv	O
mærker	O	O
,	O	O
der	O	O
også	O	O
fortæller	O	O
en	O	O
historie	O	O
om	O	O
det	O	O
danske	B-LOCderiv	O
folk	O	O
og	O	O
dets	O	O
idealer	O	O
.	O	O

Det	O	O
sker	O	O
under	O	O
Nordkalotten	B-LOC	O
.	O	O

"	O	O
Vi	O	O
rystede	O	O
VM-favoritten	B-ORGpart	O
på	O	O
taktisk	O	O
klogt	O	O
,	O	O
disciplineret	O	O
spil	O	O
.	O	O

Nevøen	O	O
blev	O	O
fundet	O	O
efter	O	O
et	O	O
par	O	O
timer	O	O
.	O	O

Mærk	O	O
venligst	O	O
kuverten	O	O
"	O	O
Thai	O	O
"	O	O
.	O	O

Han	O	O
har	O	O
stærke	O	O
nyresmerter	O	O
og	O	O
er	O	O
indhyllet	O	O
i	O	O
alle	O	O
de	O	O
tæpper	O	O
,	O	O
som	O	O
familien	O	O
har	O	O
kunnet	O	O
skaffe	O	O
.	O	O

Nu	O	O
havde	O	O
hun	O	O
lige	O	O
måttet	O	O
hærde	O	O
sig	O	O
for	O	O
at	O	O
kunne	O	O
tage	O	O
en	O	O
afvisning	O	O
uden	O	O
at	O	O
lade	O	O
sig	O	O
knuse	O	O
.	O	O

Næste	O	O
torsdag	O	O
var	O	O
vi	O	O
lige	O	O
så	O	O
præcise	O	O
.	O	O

Det	O	O
er	O	O
forbudt	O	O
og	O	O
bør	O	O
være	O	O
forbudt	O	O
at	O	O
besidde	O	O
hash	B-MISC	O
eller	O	O
overdrage	O	O
det	O	O
,	O	O
også	O	O
hvis	O	O
det	O	O
sker	O	O
gratis	O	O
.	O	O

AFHØRT	O	O

Og	O	O
det	O	O
blev	O	O
lavet	O	O
om	O	O
.	O	O

Demokraterne	O	O
i	O	O
Kongressen	B-ORG	O
har	O	O
foreslået	O	O
beskæftigelsesarbejder	O	O
,	O	O
som	O	O
de	O	O
stort	O	O
set	O	O
altid	O	O
gør	O	O
under	O	O
kriser	O	O
,	O	O
men	O	O
uden	O	O
anvisninger	O	O
på	O	O
,	O	O
hvordan	O	O
dette	O	O
skal	O	O
finansieres	O	O
.	O	O

MEDARB	O	O
=	O	O
jid	O	O
KILDE	O	O
=	O	O
met	O	O

Han	O	O
opgør	O	O
prisforskellen	O	O
til	O	O
kun	O	O
tre	O	O
øre	O	O
.	O	O

Den	O	O
vil	O	O
lege	O	O
igen	O	O
,	O	O
eller	O	O
den	O	O
vil	O	O
have	O	O
mere	O	O
leverpostejmad	O	O
.	O	O

Robert	B-PER	O
Jacobsen	I-PER	O
svejsede	O	O
og	O	O
satte	O	O
plader	O	O
på	O	O
.	O	O

Koncerten	O	O
i	O	O
Roskilde	B-LOC	O
adskiller	O	O
sig	O	O
fra	O	O
de	O	O
fem	O	O
øvrige	O	O
,	O	O
ved	O	O
at	O	O
overskuddet	O	O
fra	O	O
arrangementet	O	O
går	O	O
til	O	O
et	O	O
AIDS-projekt	B-MISCpart	O
i	O	O
Tanzania	B-LOC	O
.	O	O

Han	O	O
vurderer	O	O
dels	O	O
om	O	O
manuskriptet	O	O
overhovedet	O	O
fortæller	O	O
noget	O	O
interessant	O	O
,	O	O
altså	O	O
om	O	O
emnet	O	O
er	O	O
vigtigt	O	O
-	O	O
og	O	O
om	O	O
resultaterne	O	O
er	O	O
det	O	O
.	O	O

Ser	O	O
man	O	O
på	O	O
f.eks.	O	O
Sydsjælland	B-LOC	O
,	O	O
hvor	O	O
langt	O	O
de	O	O
fleste	O	O
arealer	O	O
er	O	O
privat	O	O
udlejet	O	O
til	O	O
jagt	O	O
,	O	O
er	O	O
der	O	O
langt	O	O
mere	O	O
vildt	O	O
,	O	O
men	O	O
samtidig	O	O
har	O	O
jagten	O	O
også	O	O
et	O	O
mere	O	O
naturligt	O	O
forhold	O	O
til	O	O
lokalbefolkningen	O	O
,	O	O
idet	O	O
folk	O	O
er	O	O
vant	O	O
til	O	O
at	O	O
se	O	O
jægere	O	O
,	O	O
der	O	O
spises	O	O
mere	O	O
vildt	O	O
og	O	O
man	O	O
får	O	O
derved	O	O
større	O	O
naturglæde	O	O
.	O	O

DE	O	O
BEDSTE	O	O
VENNER	O	O

Nu	O	O
må	O	O
de	O	O
rette	O	O
sig	O	O
efter	O	O
sikkerhedsrådets	O	O
beslutninger	O	O
.	O	O

De	O	O
forlanger	O	O
en	O	O
lovændring	O	O
-	O	O
og	O	O
med	O	O
tilbagevirkende	O	O
kraft	O	O
.	O	O

Bad	O	O
ham	O	O
om	O	O
at	O	O
holde	O	O
kæft	O	O
et	O	O
øjeblik	O	O
.	O	O

Miljøministeriet	O	O
:	O	O

Vend	O	O
strømretningen	O	O
og	O	O
iagttag	O	O
.	O	O

Nazisterne	O	O
lover	O	O
at	O	O
fortsætte	O	O
til	O	O
1.	O	O
september	O	O
,	O	O
dagen	O	O
hvor	O	O
Anden	B-MISC	O
Verdenskrig	I-MISC	O
blev	O	O
startet	O	O
i	O	O
1939	O	O
.	O	O

"	O	O
I	O	O
modsætning	O	O
til	O	O
mange	O	O
andre	O	O
forsikringsselskaber	O	O
-	O	O
men	O	O
fuldt	O	O
ud	O	O
lovligt	O	O
-	O	O

John	B-PER	O
Lennon	I-PER	O
er	O	O
hans	O	O
musikalske	O	O
idol	O	O
.	O	O

-	O	O
Hvad	O	O
vil	O	O
du	O	O
?	O	O

Jeg	O	O
har	O	O
aldrig	O	O
mødt	O	O
ham	O	O
før	O	O
,	O	O
kun	O	O
set	O	O
ham	O	O
spille	O	O
i	O	O
TV-kampe	O	O
.	O	O

Han	O	O
er	O	O
købmandssøn	O	O
fra	O	O
Hjørring	B-LOC	O
og	O	O
udgået	O	O
fra	O	O
Sindal	B-ORG	B-LOC
højere	I-ORG	O
Almueskole	I-ORG	O
,	O	O
hvorfra	O	O
han	O	O
tog	O	O
til	O	O
Niels	B-ORG	B-PER
Brocks	I-ORG	I-PER
højere	I-ORG	O
Handelsskole	I-ORG	O
.	O	O

Pengene	O	O
kom	O	O
på	O	O
bordet	O	O
med	O	O
det	O	O
samme	O	O
.	O	O

Anette	B-PER	O
Staub	I-PER	O
,	O	O
26-årig	O	O
lærer	O	O
fra	O	O
Bramdrup	B-LOC	O
,	O	O
bliver	O	O
ny	O	O
leder	O	O
af	O	O
Liberalt	B-ORG	O
Oplysnings	I-ORG	O
Forbunds	I-ORG	O
aftenskole	O	O
i	O	O
Haderslev	B-LOC	O
.	O	O

De	O	O
venlige	O	O
filmselskaber	O	O
og	O	O
biografer	O	O
sørger	O	O
for	O	O
at	O	O
præsentere	O	O
de	O	O
nye	O	O
film	O	O
ved	O	O
særlige	O	O
pressevisninger	O	O
som	O	O
regel	O	O
flere	O	O
dage	O	O
før	O	O
premieren	O	O
,	O	O
og	O	O
anmelderne	O	O
har	O	O
således	O	O
god	O	O
tid	O	O
til	O	O
at	O	O
udføre	O	O
deres	O	O
arbejde	O	O
.	O	O

Det	O	O
mener	O	O
idémændene	O	O
bag	O	O
programmet	O	O
Scout	B-MISC	O
,	O	O
der	O	O
ved	O	O
indgangen	O	O
til	O	O
MikroData-messen	B-MISCpart	O
viser	O	O
vej	O	O
i	O	O
junglen	O	O
af	O	O
udstillere	O	O
.	O	O

Faktisk	O	O
-	O	O
efter	O	O
at	O	O
Jennifer	B-PER	O
Tilly	I-PER	O
,	O	O
der	O	O
er	O	O
et	O	O
år	O	O
yngre	O	O
end	O	O
sin	O	O
storesøster	O	O
Meg	B-PER	O
,	O	O
også	O	O
er	O	O
begyndt	O	O
at	O	O
gå	O	O
efter	O	O
de	O	O
lidt	O	O
tungere	O	O
roller	O	O
-	O	O
har	O	O
de	O	O
nærmest	O	O
stødt	O	O
hovederne	O	O
sammen	O	O
,	O	O
når	O	O
der	O	O
skulle	O	O
besættes	O	O
roller	O	O
.	O	O

I	O	O
udlandet	O	O
vil	O	O
det	O	O
for	O	O
hvert	O	O
enkelt	O	O
land	O	O
